2.150000,0.165943,-0.183359,-0.961571
2.160000,0.143086,-0.174600,-0.945198
2.170000,0.147556,-0.151270,-0.816231
2.180000,0.120060,-0.156732,-0.757500
2.190000,0.088932,-0.180200,-0.798256
2.200000,0.095738,-0.135782,-0.757073
2.210000,0.094944,-0.085871,-0.719048
2.220000,0.087742,-0.031931,-0.762825
2.230000,0.104237,-0.045450,-0.744530
2.240000,0.095371,-0.055383,-0.687889
2.250000,0.087071,-0.125253,-0.648567
2.260000,0.153965,-0.141886,-0.600212
2.270000,0.162037,-0.080576,-0.670784
2.280000,0.100163,-0.127710,-0.665520
2.290000,0.110066,-0.117273,-0.563790
2.300000,0.109547,-0.048303,-0.579018
2.310000,0.053990,-0.063440,-0.625283
2.320000,0.018284,-0.116907,-0.575142
2.330000,-0.007305,-0.141611,-0.521309
2.340000,-0.041363,-0.149439,-0.526604
2.350000,-0.049297,-0.167780,-0.501305
2.360000,-0.036632,-0.176447,-0.444268
2.370000,-0.023205,-0.171976,-0.406792
2.380000,-0.030987,-0.178156,-0.409188
2.390000,-0.027813,-0.164560,-0.413323
2.400000,-0.021633,-0.158014,-0.410393
2.410000,-0.015087,-0.153879,-0.402733
2.420000,-0.014187,-0.145853,-0.406060
2.430000,-0.011699,-0.154062,-0.396004
2.440000,-0.000622,-0.152246,-0.369698
2.450000,0.005985,-0.147272,-0.358757
2.460000,0.015888,-0.147104,-0.352974
2.470000,0.014042,-0.142664,-0.352303
2.480000,0.000508,-0.124460,-0.348015
2.490000,-0.011928,-0.112421,-0.351372
2.500000,-0.023617,-0.106653,-0.361260
2.510000,-0.036968,-0.114771,-0.367287
2.520000,-0.051250,-0.128031,-0.346840
2.530000,-0.080440,-0.132471,-0.320778
2.540000,-0.119839,-0.136331,-0.298333
2.550000,-0.153927,-0.129816,-0.267372
2.560000,-0.181606,-0.112467,-0.245812
2.570000,-0.198208,-0.092615,-0.252373
2.580000,-0.188137,-0.082651,-0.280907
2.590000,-0.144787,-0.080713,-0.322579
2.600000,-0.098751,-0.088449,-0.331230
2.610000,-0.075023,-0.116266,-0.318337
2.620000,-0.076565,-0.135492,-0.306282
2.630000,-0.077953,-0.147058,-0.294625
2.640000,-0.082241,-0.159738,-0.285225
2.650000,-0.079861,-0.171045,-0.284386
2.660000,-0.070141,-0.175943,-0.289666
2.670000,-0.077785,-0.151727,-0.297661
2.680000,-0.083431,-0.138178,-0.302574
2.690000,-0.086422,-0.135935,-0.315773
2.700000,-0.089260,-0.141992,-0.308937
2.710000,-0.103512,-0.156412,-0.304055
2.720000,-0.111507,-0.177027,-0.305565
2.730000,-0.127392,-0.189890,-0.337014
2.740000,-0.144298,-0.159357,-0.392647
2.750000,-0.159923,-0.120111,-0.430291
2.760000,-0.190533,-0.063196,-0.484383
2.770000,-0.207149,-0.008875,-0.542672
2.780000,-0.189098,0.071356,-0.627663
2.790000,-0.139538,0.143408,-0.663948
2.800000,-0.062206,0.159415,-0.632912
2.810000,0.016056,0.125067,-0.575737
2.820000,0.113880,0.031470,-0.469384
2.830000,0.193150,-0.115183,-0.287636
2.840000,0.242024,-0.256311,-0.114235
2.850000,0.255787,-0.320871,-0.013069
2.860000,0.226155,-0.305338,-0.051705
2.870000,0.113789,-0.242395,-0.260445
2.880000,-0.094219,-0.177301,-0.557442
2.890000,-0.314647,-0.099329,-0.741890
2.900000,-0.474926,-0.042047,-0.818657
2.910000,-0.536022,-0.099497,-0.859764
2.920000,-0.523845,-0.195307,-0.861672
2.930000,-0.506893,-0.278726,-0.843560
2.940000,-0.468700,-0.264154,-0.773171
2.950000,-0.403698,-0.206339,-0.648018
2.960000,-0.350612,-0.157861,-0.530602
2.970000,-0.314693,-0.160349,-0.472084
2.980000,-0.292400,-0.184442,-0.485054
2.990000,-0.254986,-0.213220,-0.582985
3.000000,-0.193493,-0.247476,-0.709420
3.010000,-0.129696,-0.241831,-0.764901
3.020000,-0.109630,-0.232981,-0.783058
3.030000,-0.150661,-0.243204,-0.843361
3.040000,-0.229992,-0.256510,-0.919228
3.050000,-0.275707,-0.257684,-0.900078
3.060000,-0.275768,-0.263452,-0.770485
3.070000,-0.238811,-0.253595,-0.638344
3.080000,-0.188152,-0.213892,-0.568016
3.090000,-0.125454,-0.154428,-0.589516
3.100000,-0.049572,-0.120294,-0.692681
3.110000,0.032582,-0.097086,-0.831169
3.120000,0.093449,-0.064890,-0.955269
3.130000,0.131306,-0.059152,-1.031243
3.140000,0.171513,-0.068659,-1.019112
3.150000,0.220387,-0.063410,-0.959160
3.160000,0.277882,-0.045679,-0.892067
3.170000,0.343525,-0.026239,-0.847725
3.180000,0.397663,-0.013986,-0.830635
3.190000,0.427799,-0.015177,-0.868340
3.200000,0.455342,-0.024103,-0.917198
3.210000,0.471012,-0.036142,-0.939003
3.220000,0.482243,-0.028864,-0.931282
3.230000,0.483601,-0.015512,-0.914986
3.240000,0.484059,-0.004617,-0.888741
3.250000,0.484776,0.027655,-0.850304
3.260000,0.478123,0.054968,-0.810005
3.270000,0.468418,0.077933,-0.792961
3.280000,0.476612,0.110434,-0.806984
3.290000,0.484532,0.131232,-0.803643
3.300000,0.509663,0.147909,-0.781975
3.310000,0.531727,0.158224,-0.783821
3.320000,0.542698,0.153967,-0.781334
3.330000,0.553227,0.132498,-0.763314
3.340000,0.555821,0.135397,-0.732003
3.350000,0.551212,0.126700,-0.689369
3.360000,0.552189,0.125540,-0.686074
3.370000,0.544178,0.134787,-0.718071
3.380000,0.524616,0.138632,-0.735451
3.390000,0.497898,0.131674,-0.772118
3.400000,0.434544,0.080267,-0.822396
3.410000,0.358204,-0.008066,-0.822808
3.420000,0.281666,-0.071787,-0.795906
3.430000,0.201649,-0.154779,-0.807518
3.440000,0.144077,-0.265894,-0.870415
3.450000,0.119618,-0.354013,-0.941323
3.460000,0.105702,-0.418253,-0.962593
3.470000,0.099400,-0.474207,-0.999825
3.480000,0.078419,-0.517999,-1.068032
3.490000,0.041310,-0.538492,-1.110405
3.500000,0.095234,-0.540796,-1.080422
3.510000,0.140705,-0.485468,-1.080132
3.520000,0.136646,-0.447016,-1.061882
3.530000,0.153446,-0.474069,-0.996468
3.540000,0.202213,-0.505762,-0.977410
3.550000,0.229389,-0.533823,-1.024834
3.560000,0.240421,-0.558588,-1.002465
3.570000,0.233326,-0.500955,-0.939781
3.580000,0.238682,-0.445413,-0.944161
3.590000,0.255055,-0.407388,-0.971154
3.600000,0.246861,-0.358011,-0.964699
3.610000,0.215672,-0.370325,-0.961769
3.620000,0.222462,-0.405756,-1.020226
3.630000,0.245777,-0.413645,-1.054604
3.640000,0.281651,-0.381372,-0.986031
3.650000,0.325627,-0.368311,-0.945763
3.660000,0.370670,-0.377527,-0.917672
3.670000,0.399418,-0.387857,-0.890694
3.680000,0.417423,-0.414392,-0.921227
3.690000,0.432423,-0.442056,-0.913155
3.700000,0.436268,-0.443384,-0.907708
3.710000,0.439167,-0.436167,-0.921868
3.720000,0.455433,-0.403085,-0.890969
3.730000,0.470509,-0.350702,-0.888954
3.740000,0.480625,-0.322855,-0.924660
3.750000,0.499867,-0.328272,-0.960182
3.760000,0.534718,-0.333841,-0.963021
3.770000,0.565388,-0.324610,-0.932961
3.780000,0.589222,-0.307596,-0.931801
3.790000,0.580113,-0.295343,-0.907433
3.800000,0.570439,-0.290430,-0.908593
3.810000,0.559223,-0.307016,-0.913185
3.820000,0.556996,-0.338144,-0.909722
3.830000,0.562092,-0.351724,-0.951729
3.840000,0.573872,-0.340723,-0.966744
3.850000,0.573033,-0.310114,-0.974694
3.860000,0.569081,-0.256662,-0.988686
3.870000,0.556355,-0.220514,-0.929085
3.880000,0.541416,-0.224909,-0.834160
3.890000,0.521458,-0.260797,-0.853508
3.900000,0.494938,-0.345957,-0.901772
3.910000,0.455982,-0.409540,-0.883110
3.920000,0.436451,-0.449228,-0.871483
3.930000,0.430744,-0.473017,-0.858849
3.940000,0.415638,-0.422266,-0.845574
3.950000,0.405567,-0.348825,-0.851067
3.960000,0.387455,-0.307108,-0.855263
3.970000,0.358891,-0.262811,-0.832909
3.980000,0.342259,-0.236704,-0.849526
3.990000,0.328678,-0.195688,-0.884514
4.000000,0.311573,-0.131525,-0.892739
4.010000,0.309620,-0.047052,-0.933251
4.020000,0.304783,-0.012125,-0.954613
4.030000,0.277760,-0.001749,-0.988747
4.040000,0.244190,0.000662,-1.039025
4.050000,0.233677,-0.014230,-1.070793
4.060000,0.248844,-0.021066,-1.082878
4.070000,0.281971,-0.037699,-1.072899
4.080000,0.312596,-0.079157,-1.078560
4.090000,0.319767,-0.133005,-1.098076
4.100000,0.320942,-0.161112,-1.090599
4.110000,0.324116,-0.178537,-1.096642
4.120000,0.326985,-0.197229,-1.189797
4.130000,0.338047,-0.227243,-1.323677
4.140000,0.333683,-0.259088,-1.370613
4.150000,0.327625,-0.281168,-1.321038
4.160000,0.278462,-0.258203,-1.170449
4.170000,0.269932,-0.186991,-0.998268
4.180000,0.280522,-0.065744,-0.992989
4.190000,0.285069,-0.008814,-1.287285
4.200000,0.298176,0.022787,-1.357262
4.210000,0.311314,0.035116,-1.273216
4.220000,0.321964,0.017874,-1.242409
4.230000,0.351612,-0.018900,-1.245720
4.240000,0.374882,-0.096124,-1.265373
4.250000,0.393650,-0.168192,-1.222237
4.260000,0.410343,-0.192743,-1.170967
4.270000,0.409702,-0.197366,-1.128166
4.280000,0.413944,-0.208963,-1.142220
4.290000,0.414616,-0.229791,-1.170738
4.300000,0.402363,-0.267511,-1.133003
4.310000,0.420460,-0.319299,-1.109108
4.320000,0.461811,-0.343042,-1.085381
4.330000,0.496189,-0.334619,-1.080055
4.340000,0.530552,-0.285227,-1.053200
4.350000,0.541477,-0.227655,-1.045403
4.360000,0.554707,-0.207514,-1.052330
4.370000,0.551151,-0.203958,-1.073281
4.380000,0.531162,-0.233850,-1.037697
4.390000,0.532139,-0.260996,-1.081246
4.400000,0.534214,-0.282465,-1.139351
4.410000,0.517124,-0.293756,-1.019509
4.420000,0.476582,-0.317636,-0.935311
4.430000,0.434040,-0.338846,-0.967781
4.440000,0.435612,-0.300577,-0.974572
4.450000,0.453633,-0.257105,-0.990059
4.460000,0.477329,-0.245340,-1.026497
4.470000,0.488606,-0.231882,-1.111962
4.480000,0.451176,-0.224710,-1.149834
4.490000,0.417484,-0.219660,-1.100334
4.500000,0.396946,-0.177042,-1.087792
4.510000,0.357075,-0.152231,-1.107704
4.520000,0.294728,-0.093668,-1.126580
4.530000,0.260670,-0.015451,-1.098595
4.540000,0.279957,0.022070,-1.094414
4.550000,0.295628,0.021673,-1.120903
4.560000,0.331730,-0.027109,-1.145394
4.570000,0.343723,-0.112009,-1.195854
4.580000,0.357990,-0.156992,-1.195549
4.590000,0.377995,-0.193842,-1.150810
4.600000,0.412769,-0.202616,-1.195305
4.610000,0.463078,-0.204111,-1.112236
4.620000,0.500904,-0.172571,-1.109001
4.630000,0.533558,-0.109003,-1.145729
4.640000,0.548863,-0.033350,-1.128105
4.650000,0.542088,0.006155,-1.142830
4.660000,0.522038,0.026663,-1.164742
4.670000,0.487980,0.025641,-1.173149
4.680000,0.458012,0.000311,-1.167717
4.690000,0.443608,-0.017832,-1.148812
4.700000,0.443638,-0.037882,-1.138085
4.710000,0.444325,-0.052454,-1.120568
4.720000,0.465733,-0.052530,-1.119820
4.730000,0.486439,-0.036585,-1.131172
4.740000,0.509236,-0.020593,-1.126656
4.750000,0.537983,-0.018808,-1.100395
4.760000,0.544392,-0.017725,-1.147240
4.770000,0.541523,-0.013025,-1.180443
4.780000,0.520924,-0.004251,-1.120323
4.790000,0.489033,-0.006998,-1.170555
4.800000,0.462650,-0.010568,-1.204430
4.810000,0.448918,-0.004267,-1.150322
4.820000,0.457173,-0.000665,-1.154640
4.830000,0.490528,0.020956,-1.148308
4.840000,0.519398,0.081854,-1.150902
4.850000,0.514027,0.126761,-1.150780
4.860000,0.513981,0.125891,-1.135948
4.870000,0.529194,0.126852,-1.177819
4.880000,0.510197,0.139212,-1.178520
4.890000,0.479191,0.142508,-1.132469
4.900000,0.475086,0.114416,-1.148278
4.910000,0.494969,0.098898,-1.181404
4.920000,0.529164,0.078634,-1.169258
4.930000,0.546589,0.090765,-1.160439
4.940000,0.573765,0.111212,-1.101540
4.950000,0.610661,0.129080,-1.051613
4.960000,0.634190,0.142889,-1.109795
4.970000,0.629124,0.144491,-1.131127
4.980000,0.579991,0.171316,-1.118752
4.990000,0.528797,0.140707,-1.124993
5.000000,0.497364,0.098288,-1.111321
5.010000,0.473225,0.070654,-1.113640
5.020000,0.473835,0.056692,-1.163597
5.030000,0.496510,0.061301,-1.168053
5.040000,0.512699,0.067343,-1.138481
5.050000,0.532978,0.074988,-1.124230
5.060000,0.561894,0.067724,-1.066948
5.070000,0.557957,0.042837,-1.096245
5.080000,0.540272,0.017126,-1.163018
5.090000,0.505848,-0.002161,-1.158165
5.100000,0.468357,-0.025156,-1.153694
5.110000,0.452595,-0.070932,-1.168236
5.120000,0.453922,-0.096002,-1.148247
5.130000,0.455601,-0.114115,-1.169228
5.140000,0.463871,-0.127451,-1.179100
5.150000,0.493046,-0.118738,-1.116478
5.160000,0.518818,-0.117456,-1.114388
5.170000,0.532948,-0.136316,-1.138237
5.180000,0.528858,-0.135950,-1.133492
5.190000,0.515293,-0.140955,-1.121498
5.200000,0.511357,-0.127115,-1.114037
5.210000,0.516117,-0.085626,-1.153313
5.220000,0.531071,-0.021677,-1.181633
5.230000,0.547581,0.007361,-1.173714
5.240000,0.551380,0.008871,-1.172447
5.250000,0.556874,-0.010278,-1.186516
5.260000,0.588185,-0.019251,-1.177574
5.270000,0.625050,-0.027551,-1.168053
5.280000,0.642460,-0.033228,-1.181038
5.290000,0.632008,-0.041223,-1.192009
5.300000,0.583225,-0.063135,-1.205986
5.310000,0.523899,-0.095926,-1.254265
5.320000,0.505436,-0.098566,-1.239922
5.330000,0.531391,-0.061777,-1.182167
5.340000,0.561192,-0.021112,-1.161446
5.350000,0.574085,-0.011743,-1.189064
5.360000,0.575428,0.002753,-1.225334
5.370000,0.579502,0.025137,-1.222374
5.380000,0.579807,0.048605,-1.214226
5.390000,0.567280,0.043997,-1.205117
5.400000,0.559025,0.032782,-1.216805
5.410000,0.579395,0.032812,-1.196663
5.420000,0.602406,0.027060,-1.183693
5.430000,0.610432,-0.001688,-1.206291
5.440000,0.606816,-0.006357,-1.208580
5.450000,0.608814,0.004812,-1.199730
5.460000,0.617497,-0.010919,-1.194008
5.470000,0.625553,-0.021982,-1.174309
5.480000,0.633991,-0.051935,-1.179894
5.490000,0.641255,-0.099344,-1.202996
5.500000,0.649098,-0.087549,-1.178093
5.510000,0.640904,-0.099161,-1.191658
5.520000,0.633015,-0.038812,-1.195366
5.530000,0.633534,-0.009912,-1.187035
5.540000,0.619969,0.005057,-1.201363
5.550000,0.610462,0.041159,-1.201348
5.560000,0.613880,0.042807,-1.181938
5.570000,0.629048,-0.001428,-1.198174
5.580000,0.648472,0.001684,-1.214028
5.590000,0.673542,0.022864,-1.192665
5.600000,0.696736,0.053732,-1.181145
5.610000,0.709553,0.056021,-1.199791
5.620000,0.706074,0.041311,-1.218498
5.630000,0.696278,0.031912,-1.221810
5.640000,0.697758,0.017081,-1.233147
5.650000,0.704914,0.024100,-1.194649
5.660000,0.709202,-0.001535,-1.162178
5.670000,0.711445,-0.014780,-1.182930
5.680000,0.713764,-0.022791,-1.191536
5.690000,0.708729,-0.022196,-1.208534
5.700000,0.710941,-0.023233,-1.216500
5.710000,0.720936,-0.045282,-1.237465
5.720000,0.721440,-0.068430,-1.220375
5.730000,0.731587,-0.080652,-1.212334
5.740000,0.748341,-0.087183,-1.214852
5.750000,0.734669,-0.091333,-1.238808
5.760000,0.710697,-0.097574,-1.253411
5.770000,0.709965,-0.070123,-1.238838
5.780000,0.711659,-0.028665,-1.223778
5.790000,0.712956,-0.010477,-1.252815
5.800000,0.712315,0.007361,-1.265877
5.810000,0.722019,0.026663,-1.264015
5.820000,0.740894,0.034979,-1.243553
5.830000,0.758030,0.044592,-1.206154
5.840000,0.759815,0.040350,-1.214348
5.850000,0.751957,0.026938,-1.251671
5.860000,0.730564,0.021994,-1.256417
5.870000,0.710560,0.002051,-1.218117
5.880000,0.698078,-0.012781,-1.185372
5.890000,0.682789,-0.017832,-1.183083
5.900000,0.679707,-0.027368,-1.197579
5.910000,0.664952,-0.044550,-1.186913
5.920000,0.629704,-0.074060,-1.212578
5.930000,0.591297,-0.092829,-1.247246
5.940000,0.560780,-0.106958,-1.187264
5.950000,0.560612,-0.103876,-1.129708
5.960000,0.571018,-0.108698,-1.109612
5.970000,0.605000,-0.119776,-1.091408
5.980000,0.632435,-0.118524,-1.114083
5.990000,0.660069,-0.135416,-1.137978
6.000000,0.673649,-0.146295,-1.160378
6.010000,0.671910,-0.162378,-1.182442
6.020000,0.657673,-0.217188,-1.186516
6.030000,0.647038,-0.282602,-1.200539
6.040000,0.643254,-0.343256,-1.272484
6.050000,0.643330,-0.384638,-1.274101
6.060000,0.658650,-0.387811,-1.254265
6.070000,0.703480,-0.368723,-1.266960
6.080000,0.709736,-0.352609,-1.278038
6.090000,0.689549,-0.334711,-1.284050
6.100000,0.675419,-0.296076,-1.274544
6.110000,0.643620,-0.270868,-1.278359
6.120000,0.626042,-0.266290,-1.276894
6.130000,0.617970,-0.289652,-1.240441
6.140000,0.602619,-0.306680,-1.201424
6.150000,0.621159,-0.310571,-1.212807
6.160000,0.645893,-0.320871,-1.232414
6.170000,0.667774,-0.342569,-1.198830
6.180000,0.696110,-0.354028,-1.163353
6.190000,0.698780,-0.365213,-1.150536
6.200000,0.691181,-0.378519,-1.160042
6.210000,0.666081,-0.377908,-1.166008
6.220000,0.637974,-0.412119,-1.171562
6.230000,0.622547,-0.439218,-1.191002
6.240000,0.616276,-0.423334,-1.222573
6.250000,0.614140,-0.394800,-1.211464
6.260000,0.627018,-0.380350,-1.214272
6.270000,0.641133,-0.380716,-1.213814
6.280000,0.647160,-0.397791,-1.205605
6.290000,0.673527,-0.381860,-1.173393
6.300000,0.687702,-0.393930,-1.110451
6.310000,0.721409,-0.375787,-1.097405
6.320000,0.738194,-0.378809,-1.109230
6.330000,0.736103,-0.394693,-1.072930
6.340000,0.733433,-0.435205,-1.043267
6.350000,0.740971,-0.458673,-1.036507
6.360000,0.750187,-0.463678,-1.052971
6.370000,0.761952,-0.460153,-1.061943
6.380000,0.754994,-0.475977,-1.077324
