0.000000,-0.318992,0.239714,-0.046212
0.010000,-0.389289,0.238569,-0.039711
0.020000,-0.431465,0.224867,-0.026329
0.030000,-0.430595,0.201857,-0.001534
0.040000,-0.377494,0.166640,0.025505
0.050000,-0.295372,0.106627,0.040702
0.060000,-0.222511,0.083311,0.024177
0.070000,-0.161857,0.095488,-0.007393
0.080000,-0.117256,0.118605,-0.051064
0.090000,-0.074272,0.145460,-0.074700
0.100000,-0.038917,0.173445,-0.072747
0.110000,-0.009742,0.191725,-0.063134
0.120000,0.028496,0.203520,-0.067788
0.130000,0.070199,0.207793,-0.088845
0.140000,0.123314,0.201521,-0.112862
0.150000,0.178353,0.193617,-0.125130
0.160000,0.228676,0.201430,-0.138329
0.170000,0.275902,0.213301,-0.142968
0.180000,0.318276,0.222380,-0.119011
0.190000,0.355309,0.213042,-0.093682
0.200000,0.392907,0.190687,-0.069344
0.210000,0.423623,0.170729,-0.053933
0.220000,0.440117,0.161818,-0.073067
0.230000,0.464669,0.172163,-0.131463
0.240000,0.497002,0.190397,-0.193429
0.250000,0.532967,0.199660,-0.222802
0.260000,0.576775,0.208678,-0.219140
0.270000,0.610466,0.214277,-0.192574
0.280000,0.625649,0.193022,-0.178597
0.290000,0.591469,0.118483,-0.236367
0.300000,0.495659,0.012068,-0.359749
0.310000,0.326622,-0.088259,-0.489205
0.320000,0.133660,-0.227510,-0.574151
0.330000,-0.066413,-0.414003,-0.590325
0.340000,-0.270317,-0.595934,-0.508004
0.350000,-0.364158,-0.678621,-0.365273
0.360000,-0.338890,-0.559358,-0.254555
0.370000,-0.263755,-0.359224,-0.197487
0.380000,-0.229484,-0.205232,-0.138527
0.390000,-0.254112,-0.116976,-0.055413
0.400000,-0.350257,-0.036913,0.017753
0.410000,-0.487571,0.041960,0.083580
0.420000,-0.627265,0.115202,0.153282
0.430000,-0.742851,0.165770,0.218086
0.440000,-0.820533,0.182722,0.264610
0.450000,-0.841072,0.175520,0.312706
0.460000,-0.824485,0.147246,0.318077
0.470000,-0.770607,0.118300,0.299308
0.480000,-0.651115,0.102766,0.269783
0.490000,-0.511589,0.091933,0.177528
0.500000,-0.386482,0.075514,0.053428
0.510000,-0.288856,0.039519,-0.045617
0.520000,-0.207420,-0.018541,-0.116494
0.530000,-0.118736,-0.073946,-0.145760
0.540000,-0.030967,-0.158281,-0.150979
0.550000,0.069710,-0.243517,-0.160897
0.560000,0.190056,-0.328020,-0.202065
0.570000,0.324303,-0.405351,-0.336174
0.580000,0.476784,-0.458620,-0.514092
0.590000,0.586586,-0.500871,-0.518822
0.600000,0.631463,-0.515291,-0.540856
0.610000,0.646569,-0.478945,-0.506020
0.620000,0.627465,-0.393404,-0.329400
0.630000,0.587761,-0.285402,-0.129845
0.640000,0.582238,-0.204744,-0.027642
0.650000,0.625618,-0.147463,-0.013985
0.660000,0.708352,-0.120836,-0.035622
0.670000,0.801827,-0.118532,-0.041665
0.680000,0.879998,-0.087496,0.007713
0.690000,0.949364,-0.024370,0.071022
0.700000,1.007195,0.069273,0.108833
0.710000,1.000466,0.176298,0.118263
0.720000,0.886635,0.271162,0.028892
0.730000,0.628380,0.375990,-0.135796
0.740000,0.092385,0.657622,-0.508553
0.750000,-0.658256,0.927580,-0.881524
0.760000,-1.406257,0.867155,-0.881035
0.770000,-1.701347,0.671141,-0.582650
0.780000,-1.442543,0.424315,-0.148919
0.790000,-0.894401,0.161162,0.256965
0.800000,-0.457389,0.041426,0.441246
0.810000,-0.216285,0.005553,0.389610
0.820000,-0.150169,-0.058550,0.195671
0.830000,-0.251213,-0.174227,0.042289
0.840000,-0.468727,-0.243486,-0.008461
0.850000,-0.712211,-0.227297,0.021797
0.860000,-0.935386,-0.138048,0.106895
0.870000,-1.049659,0.009718,0.207160
0.880000,-0.981987,0.139158,0.226249
0.890000,-0.758155,0.172941,0.080040
0.900000,-0.458335,0.151350,-0.216256
0.910000,-0.153800,0.188719,-0.512337
0.920000,0.080803,0.207487,-0.503106
0.930000,0.262139,0.198012,-0.334023
0.940000,0.407357,0.207106,-0.246285
0.950000,0.541497,0.236449,-0.166817
0.960000,0.653924,0.275862,-0.184853
0.970000,0.712273,0.317885,-0.285058
0.980000,0.679146,0.387297,-0.378197
0.990000,0.597451,0.433974,-0.364113
1.000000,0.580651,0.466963,-0.268166
1.010000,0.637307,0.475416,-0.143563
1.020000,0.718224,0.442335,-0.095574
1.030000,0.809258,0.349653,-0.142617
1.040000,0.859948,0.203734,-0.199273
1.050000,0.868371,0.019942,-0.200875
1.060000,0.865517,-0.166261,-0.200585
1.070000,0.827950,-0.397798,-0.287606
1.080000,0.655724,-0.706362,-0.522149
1.090000,0.346047,-1.031572,-0.686089
1.100000,0.019127,-1.017915,-0.586449
1.110000,-0.249305,-0.743120,-0.438210
1.120000,-0.358665,-0.323137,-0.336449
1.130000,-0.365165,0.008131,-0.324379
1.140000,-0.372413,0.105574,-0.288735
1.150000,-0.429435,0.070692,-0.121300
1.160000,-0.506095,0.037169,0.123680
1.170000,-0.549659,0.014387,0.329734
1.180000,-0.582328,-0.008043,0.375953
1.190000,-0.652244,-0.009386,0.313163
1.200000,-0.773475,0.025694,0.229820
1.210000,-0.868736,0.079695,0.178230
1.220000,-0.910224,0.102049,0.147407
1.230000,-0.873847,0.070006,0.097435
1.240000,-0.725044,0.003981,-0.019021
1.250000,-0.520591,-0.053026,-0.173989
1.260000,-0.316032,-0.128679,-0.278908
1.270000,-0.152946,-0.204759,-0.308495
1.280000,-0.035881,-0.277178,-0.286492
1.290000,0.038353,-0.337236,-0.245736
1.300000,0.066689,-0.375841,-0.230919
1.310000,0.084176,-0.402483,-0.277016
1.320000,0.121300,-0.421205,-0.379464
1.330000,0.195595,-0.411745,-0.460015
1.340000,0.289467,-0.378252,-0.437081
1.350000,0.365517,-0.321230,-0.381005
1.360000,0.421013,-0.253114,-0.302803
1.370000,0.474480,-0.181200,-0.221016
1.380000,0.535454,-0.113878,-0.164299
1.390000,0.609353,-0.073442,-0.134316
1.400000,0.690896,-0.061235,-0.123253
1.410000,0.790383,-0.074297,-0.117333
